features,k,silhouette,homogeneity
coverage error est_apl density,17,0.35263376379346345,0.32330046010477226
coverage error est_apl density,18,0.3455931972332069,0.342088745369677
coverage error est_apl density,19,0.3485187784116689,0.3555308879596275
coverage error est_apl density,20,0.36485474516389943,0.37516337566461544
coverage error transitivity density,2,0.5236483717515327,0.03108406354576486
coverage error transitivity density,3,0.5146604972032477,0.047446731557191424
coverage error transitivity density,4,0.3376829123790712,0.05276299726855708
coverage error transitivity density,5,0.35482104207721454,0.06830862311129546
coverage error transitivity density,6,0.3808891571682672,0.09402180476300713
coverage error transitivity density,7,0.39317329918603006,0.11823854265717568
coverage error transitivity density,8,0.36025120801849214,0.14315254806740652
coverage error transitivity density,9,0.35642295070439994,0.1506107488411081
coverage error transitivity density,10,0.36309301670339006,0.15881248389411595
coverage error transitivity density,11,0.3736140714068631,0.17674712347625637
coverage error transitivity density,12,0.3621148409541805,0.21188511065078283
coverage error transitivity density,13,0.387260347987865,0.22726137030563226
coverage error transitivity density,14,0.38170380356767386,0.2495264156779676
coverage error transitivity density,15,0.35337839098283197,0.2518278737312342
coverage error transitivity density,16,0.3605365379233031,0.26353351373060563
coverage error transitivity density,17,0.3670401757078738,0.2766439062119059
coverage error transitivity density,18,0.36645393653840763,0.2792317980157643
coverage error transitivity density,19,0.35195743837681953,0.29144534726491744
coverage error transitivity density,20,0.342546310804942,0.29600662483030277
coverage diameter est_apl transitivity,2,0.2934844826550047,0.03414358603730023
coverage diameter est_apl transitivity,3,0.34103361268541954,0.05397786908312926
coverage diameter est_apl transitivity,4,0.38848145975669646,0.07635551742143719
coverage diameter est_apl transitivity,5,0.328953875130538,0.14408574714722114
coverage diameter est_apl transitivity,6,0.33750334434148643,0.16682945865354418
coverage diameter est_apl transitivity,7,0.32989774961388546,0.19084792071657772
coverage diameter est_apl transitivity,8,0.29689523421003633,0.20736401100899168
coverage diameter est_apl transitivity,9,0.29710472645568786,0.2367795215406335
coverage diameter est_apl transitivity,10,0.32043358022189694,0.25605745476648273
coverage diameter est_apl transitivity,11,0.3322750871436012,0.2800302674532537
coverage diameter est_apl transitivity,12,0.3293018561587,0.2945292903848477
coverage diameter est_apl transitivity,13,0.3204310137148395,0.3023880923795409
coverage diameter est_apl transitivity,14,0.2965798353868628,0.33292934055922263
coverage diameter est_apl transitivity,15,0.3127707872577303,0.34377840500876905
coverage diameter est_apl transitivity,16,0.30123591757017887,0.3344697504259804
coverage diameter est_apl transitivity,17,0.29309809393112635,0.3643814365986987
coverage diameter est_apl transitivity,18,0.3085018302838814,0.35734089356603893
coverage diameter est_apl transitivity,19,0.2944324934084705,0.39700426175101305
coverage diameter est_apl transitivity,20,0.2912884447043703,0.4270617928488335
coverage diameter est_apl density,2,0.32488158047010635,0.037121778705976424
coverage diameter est_apl density,3,0.3788596168061173,0.07063924629925793
coverage diameter est_apl density,4,0.392841516908864,0.08361309882157586
coverage diameter est_apl density,5,0.35765022264142565,0.14324748290564251
coverage diameter est_apl density,6,0.37430625585096794,0.15596778215821427
coverage diameter est_apl density,7,0.32297287249997153,0.1710080123475999
coverage diameter est_apl density,8,0.31954578624195473,0.21765351828628085
coverage diameter est_apl density,9,0.3361915450069474,0.24201390767996817
coverage diameter est_apl density,10,0.3315586452292712,0.2372940437122832
coverage diameter est_apl density,11,0.33161820448322415,0.2685449325086742
coverage diameter est_apl density,12,0.3366056203765558,0.26024759735937125
coverage diameter est_apl density,13,0.35985602270018446,0.2874133374651367
coverage diameter est_apl density,14,0.31152327560437243,0.2967601337171003
coverage diameter est_apl density,15,0.3373591131482209,0.29175033430878505
coverage diameter est_apl density,16,0.3372915347423697,0.3140626496090381
coverage diameter est_apl density,17,0.33657207672426476,0.37235630626218014
coverage diameter est_apl density,18,0.3138425158492694,0.37945579404162455
coverage diameter est_apl density,19,0.3308554773547671,0.3718015592988084
coverage diameter est_apl density,20,0.32979141298880743,0.37769895175006907
coverage diameter transitivity density,2,0.5507549870561556,0.02317570593450556
coverage diameter transitivity density,3,0.5010123924263364,0.04248994280805947
coverage diameter transitivity density,4,0.4235066260613203,0.07445619109218646
coverage diameter transitivity density,5,0.43762118006370676,0.08893525411016429
coverage diameter transitivity density,6,0.4295001827855148,0.11827408373478432
coverage diameter transitivity density,7,0.4318574141977166,0.1394841525481894
coverage diameter transitivity density,8,0.3890655559032392,0.1613971745678468
coverage diameter transitivity density,9,0.39368411913447177,0.16894841483974146
coverage diameter transitivity density,10,0.39564465124578524,0.18124018893936275
coverage diameter transitivity density,11,0.3873140007484397,0.19808627928279807
coverage diameter transitivity density,12,0.3756127104531629,0.21458920103439436
coverage diameter transitivity density,13,0.35842108774339054,0.25474041697574806
coverage diameter transitivity density,14,0.35158889237470675,0.27432935026684
coverage diameter transitivity density,15,0.3539898566334319,0.2815696483615621
coverage diameter transitivity density,16,0.3662317585378713,0.3271949333997804
coverage diameter transitivity density,17,0.3652889548056231,0.32273641158243443
coverage diameter transitivity density,18,0.3633288548194721,0.32932690483859434
coverage diameter transitivity density,19,0.3717984289071825,0.35668484827354696
coverage diameter transitivity density,20,0.3737543819817645,0.3480369204145903
coverage est_apl transitivity density,2,0.5479583846131487,0.0254372407199327
coverage est_apl transitivity density,3,0.5076847277860641,0.044503583068902994
coverage est_apl transitivity density,4,0.4093124626032336,0.08497095058330413
coverage est_apl transitivity density,5,0.4176677563203808,0.10202585800922143
coverage est_apl transitivity density,6,0.4278783755297363,0.1108011191115314
coverage est_apl transitivity density,7,0.4072334740956725,0.1842628107481977
coverage est_apl transitivity density,8,0.41170369918351013,0.19324469679795783
coverage est_apl transitivity density,9,0.37127150392937547,0.191662997002152
coverage est_apl transitivity density,10,0.371018269004424,0.20395477110177326
coverage est_apl transitivity density,11,0.3831117225657114,0.2272605229308082
coverage est_apl transitivity density,12,0.37185837636004526,0.2546189141125136
coverage est_apl transitivity density,13,0.370527779601943,0.2663358629519315
coverage est_apl transitivity density,14,0.36019502887113647,0.25023824750187806
coverage est_apl transitivity density,15,0.34088045280970436,0.2656663892855887
coverage est_apl transitivity density,16,0.3502334256247561,0.3093507802054903
coverage est_apl transitivity density,17,0.3566621604022945,0.2960465012223218
coverage est_apl transitivity density,18,0.3422126008130565,0.32048019937257577
coverage est_apl transitivity density,19,0.35961325108572056,0.31569285132662817
coverage est_apl transitivity density,20,0.33686011211142464,0.30715740251321133
alpha error diameter est_apl,2,0.3062825446554049,0.040807242750132526
alpha error diameter est_apl,3,0.2717218393117632,0.09182909216013456
alpha error diameter est_apl,4,0.24755380232768873,0.1247198947000857
alpha error diameter est_apl,5,0.220075504808908,0.16072469264655276
alpha error diameter est_apl,6,0.2602531241529601,0.16465781897900852
alpha error diameter est_apl,7,0.2683679192756953,0.20366182876257846
alpha error diameter est_apl,8,0.2637280244643364,0.2204235938168996
alpha error diameter est_apl,9,0.25571299882826504,0.23135988149077855
alpha error diameter est_apl,10,0.250169882145634,0.26506621195120894
alpha error diameter est_apl,11,0.24933457051302596,0.2762885737749287
alpha error diameter est_apl,12,0.23192217930516776,0.27415250257570317
alpha error diameter est_apl,13,0.23454685125094002,0.29235520945682425
alpha error diameter est_apl,14,0.2398405587769505,0.3260493918263514
alpha error diameter est_apl,15,0.2412518934363026,0.3344505617584799
alpha error diameter est_apl,16,0.26363683417370143,0.36175601886432823
alpha error diameter est_apl,17,0.24742095710989984,0.3824943673126233
alpha error diameter est_apl,18,0.2731211370337665,0.41760345016788997
alpha error diameter est_apl,19,0.2612773585852269,0.4005604859891678
alpha error diameter est_apl,20,0.2619005127621191,0.4090008612437582
alpha error diameter transitivity,2,0.24468555870674877,0.04432054121714083
alpha error diameter transitivity,3,0.28149058082379413,0.06729421481650084
alpha error diameter transitivity,4,0.2786929658516727,0.0956824746860421
alpha error diameter transitivity,5,0.2620309711139041,0.12151135191142894
alpha error diameter transitivity,6,0.2718154913460418,0.14420842841617568
alpha error diameter transitivity,7,0.26064055165605615,0.15637916651443298
alpha error diameter transitivity,8,0.24983712526489857,0.22045932385076442
alpha error diameter transitivity,9,0.26758142735077656,0.22529046919526027
alpha error diameter transitivity,10,0.2829414008270558,0.25198381255414504
alpha error diameter transitivity,11,0.27560069980800944,0.26284812106938193
alpha error diameter transitivity,12,0.2749582008151488,0.28475487362359125
alpha error diameter transitivity,13,0.26675218226305497,0.2893015024402959
alpha error diameter transitivity,14,0.2807416036284652,0.3045220121503177
alpha error diameter transitivity,15,0.2616305457277969,0.3203079125217915
alpha error diameter transitivity,16,0.2797471520534913,0.33272966124970765
alpha error diameter transitivity,17,0.27378370485304293,0.33266430565992133
alpha error diameter transitivity,18,0.27508077823584126,0.35106627736835916
alpha error diameter transitivity,19,0.2689723676255303,0.3810900208480829
alpha error diameter transitivity,20,0.27285092437456787,0.3619427840747209
alpha error diameter density,2,0.3118372512945939,0.03183214268416592
alpha error diameter density,3,0.3023947241482099,0.08281248419423791
alpha error diameter density,4,0.2861094127899568,0.09670213369040018
alpha error diameter density,5,0.29034052605016725,0.12829065117508354
alpha error diameter density,6,0.2884951328725748,0.14735173982597988
alpha error diameter density,7,0.28893398473172743,0.18346473359230142
alpha error diameter density,8,0.2898957350302733,0.19554108682563534
alpha error diameter density,9,0.2828979331967021,0.1984934473937514
alpha error diameter density,10,0.29108627492840805,0.24210689663220808
alpha error diameter density,11,0.26626827022370836,0.26629469371964665
alpha error diameter density,12,0.28115115749630926,0.2778034805270112
alpha error diameter density,13,0.3088098624265017,0.2749326402097049
alpha error diameter density,14,0.2792005541324505,0.27077751552341495
alpha error diameter density,15,0.2891774494704574,0.31957593845608384
alpha error diameter density,16,0.2905754655161892,0.30358095163047905
alpha error diameter density,17,0.27358646431572564,0.3593443734716876
alpha error diameter density,18,0.28514987694529664,0.3754560439263707
alpha error diameter density,19,0.2862422389344454,0.3681706926389869
alpha error diameter density,20,0.2670649230460149,0.3891401780483258
alpha error est_apl transitivity,2,0.24656874374048676,0.04632923178864446
alpha error est_apl transitivity,3,0.2912813654455179,0.06741424235815947
alpha error est_apl transitivity,4,0.3014546136632879,0.09509200565658972
alpha error est_apl transitivity,5,0.24064721624364985,0.1333958609851044
alpha error est_apl transitivity,6,0.25033991931325306,0.13254009695746619
alpha error est_apl transitivity,7,0.27097950046189984,0.14561404298315764
alpha error est_apl transitivity,8,0.2584670997138312,0.16487145743294898
alpha error est_apl transitivity,9,0.2663444217699862,0.19370968800856259
alpha error est_apl transitivity,10,0.25881775280079744,0.24979726018706605
alpha error est_apl transitivity,11,0.27032584854413416,0.32367844431937703
alpha error est_apl transitivity,12,0.2533168898539342,0.2982368073638248
alpha error est_apl transitivity,13,0.23929952959684817,0.35232079946012124
alpha error est_apl transitivity,14,0.25717223903747416,0.35763895888887925
alpha error est_apl transitivity,15,0.2481073764372697,0.3420827271104052
alpha error est_apl transitivity,16,0.26939896566624716,0.38592714807822
alpha error est_apl transitivity,17,0.26229481736763616,0.39330031247375197
alpha error est_apl transitivity,18,0.26901450401087496,0.41206097910328826
alpha error est_apl transitivity,19,0.26788302617285414,0.41022802128751074
alpha error est_apl transitivity,20,0.2726598789101728,0.3969666050054011
alpha error est_apl density,2,0.2969481937913792,0.05368349867901841
alpha error est_apl density,3,0.3223026498038115,0.0662180341208684
alpha error est_apl density,4,0.3337557966063276,0.09815748826760683
alpha error est_apl density,5,0.2643277752708978,0.12674145054197775
alpha error est_apl density,6,0.2778315657117037,0.1492742915958786
alpha error est_apl density,7,0.2879155401874931,0.1438355884291548
alpha error est_apl density,8,0.3007032124296189,0.19027848148400717
alpha error est_apl density,9,0.27902363577583794,0.20936549846924934
alpha error est_apl density,10,0.2851194034585953,0.2607844116199545
alpha error est_apl density,11,0.28489669227310876,0.2814973566230297
alpha error est_apl density,12,0.27596629120226474,0.3050272738207105
alpha error est_apl density,13,0.2852726465948201,0.2857226503414214
alpha error est_apl density,14,0.2827155102497272,0.3470452235682969
alpha error est_apl density,15,0.3029182579963981,0.3581052924674491
alpha error est_apl density,16,0.28428063909265333,0.39483778086991034
alpha error est_apl density,17,0.2880092510694633,0.3589766483060673
alpha error est_apl density,18,0.308595618702209,0.4236482921869205
alpha error est_apl density,19,0.28348476838458103,0.4121324234669969
alpha error est_apl density,20,0.3036053670390631,0.43264334892316203
alpha error transitivity density,2,0.47954348254588663,0.029124091539946523
alpha error transitivity density,3,0.26994107116551114,0.08843478614587268
alpha error transitivity density,4,0.2824906081919442,0.1116311128083126
alpha error transitivity density,5,0.2979519162743428,0.09832936985332887
alpha error transitivity density,6,0.301130126313803,0.13258877178263398
alpha error transitivity density,7,0.30291027686423005,0.15999443087082066
alpha error transitivity density,8,0.28806025242037164,0.15189625503378348
alpha error transitivity density,9,0.28084079108330307,0.2311450957201375
alpha error transitivity density,10,0.3041956691474243,0.2179528549553322
alpha error transitivity density,11,0.2910841127841662,0.24565581248180016
alpha error transitivity density,12,0.29357514275167035,0.286261752459611
alpha error transitivity density,13,0.30430874777280814,0.307817585121345
alpha error transitivity density,14,0.30099246040750993,0.31011833232641794
alpha error transitivity density,15,0.30747874000662606,0.29879462587797245
alpha error transitivity density,16,0.3168102490229899,0.33545015254290456
alpha error transitivity density,17,0.30340004367763745,0.3281830177059175
alpha error transitivity density,18,0.3117346801142755,0.34842563445227603
alpha error transitivity density,19,0.31483556472908303,0.34854840685527666
alpha error transitivity density,20,0.29331532768347807,0.34024346877178685
alpha diameter est_apl transitivity,2,0.31444771567061935,0.036545235395142546
alpha diameter est_apl transitivity,3,0.3383826887657652,0.05734767243144411
alpha diameter est_apl transitivity,4,0.2870719575053025,0.11538452967724777
alpha diameter est_apl transitivity,5,0.29099153704723046,0.13073534638234438
alpha diameter est_apl transitivity,6,0.2886050897567232,0.14139419265497338
alpha diameter est_apl transitivity,7,0.28164554685768456,0.17836017165994214
alpha diameter est_apl transitivity,8,0.28072252011215293,0.21043818274963955
alpha diameter est_apl transitivity,9,0.26356448829739576,0.23702001363945907
alpha diameter est_apl transitivity,10,0.26047904240518177,0.24798256366012567
alpha diameter est_apl transitivity,11,0.2500887396564106,0.2788315565782585
alpha diameter est_apl transitivity,12,0.27521219101743966,0.27191911249503414
alpha diameter est_apl transitivity,13,0.288102079205836,0.3052633228459905
alpha diameter est_apl transitivity,14,0.2840308776842593,0.32729467192467326
alpha diameter est_apl transitivity,15,0.26193710505800666,0.3610514873336885
alpha diameter est_apl transitivity,16,0.288180819291606,0.3358879592898392
alpha diameter est_apl transitivity,17,0.2986829157300502,0.3738589233869548
alpha diameter est_apl transitivity,18,0.28472299626889247,0.38626429841078724
alpha diameter est_apl transitivity,19,0.27206568357456273,0.4164010327706271
alpha diameter est_apl transitivity,20,0.26906666694264214,0.42005281778786324
alpha diameter est_apl density,2,0.3244514304419133,0.040807242750132526
alpha diameter est_apl density,3,0.37024192491582375,0.05795137319874034
alpha diameter est_apl density,4,0.30600581886585165,0.11963300156373426
alpha diameter est_apl density,5,0.3105192176801553,0.14499729620904114
alpha diameter est_apl density,6,0.3217054651992096,0.15745743823384684
alpha diameter est_apl density,7,0.2964105633064385,0.19171600339910422
alpha diameter est_apl density,8,0.27572819595940246,0.2224958007172297
alpha diameter est_apl density,9,0.2754245331786641,0.23794354942173837
alpha diameter est_apl density,10,0.27807797008112817,0.2414083781229435
alpha diameter est_apl density,11,0.2843053319410942,0.2647778921264744
alpha diameter est_apl density,12,0.2627973831427616,0.26493917813909995
alpha diameter est_apl density,13,0.2704524363238918,0.28654120023680035
alpha diameter est_apl density,14,0.2812272156701509,0.34156475407417
alpha diameter est_apl density,15,0.28326799105841116,0.33626899637620844
alpha diameter est_apl density,16,0.28889323634993314,0.38822427465717485
alpha diameter est_apl density,17,0.2789006011283211,0.3726673063274233
alpha diameter est_apl density,18,0.2867195461657672,0.39040473825033134
alpha diameter est_apl density,19,0.2731084534622658,0.4197691944977153
alpha diameter est_apl density,20,0.28694387761952644,0.4250725898247017
alpha diameter transitivity density,2,0.4777869276902518,0.029124091539946523
alpha diameter transitivity density,3,0.3719355530982717,0.08279036196700447
alpha diameter transitivity density,4,0.37767442287168246,0.08185983047045296
alpha diameter transitivity density,5,0.332999462977852,0.096148958668334
alpha diameter transitivity density,6,0.3571675044341365,0.1561374628534121
alpha diameter transitivity density,7,0.33305987609539917,0.20052186668282707
alpha diameter transitivity density,8,0.3210616132061756,0.24179406544829382
alpha diameter transitivity density,9,0.34305942338168266,0.2239980584223588
alpha diameter transitivity density,10,0.3399275890700702,0.241510653907064
alpha diameter transitivity density,11,0.3416305170764986,0.2555577423646709
alpha diameter transitivity density,12,0.32790164881706324,0.2854554868830448
alpha diameter transitivity density,13,0.31809935031794057,0.3043930149770233
alpha diameter transitivity density,14,0.3323088285281983,0.30357472686018544
alpha diameter transitivity density,15,0.33527446466229704,0.3427927264217473
alpha diameter transitivity density,16,0.3322273213838802,0.32520829600804296
alpha diameter transitivity density,17,0.3492310363935494,0.37016350820327526
alpha diameter transitivity density,18,0.3473384433957177,0.36305830129366645
alpha diameter transitivity density,19,0.34227368710456163,0.3936191310028313
alpha diameter transitivity density,20,0.3357611441715941,0.41077413776147365
alpha est_apl transitivity density,2,0.46323838695080555,0.03108406354576486
alpha est_apl transitivity density,3,0.3582964950154939,0.06829616152195646
alpha est_apl transitivity density,4,0.35447590518783256,0.08279596754863294
alpha est_apl transitivity density,5,0.32899307524823845,0.1355874090801163
alpha est_apl transitivity density,6,0.32471246117414315,0.17068046355388103
alpha est_apl transitivity density,7,0.33354830016664216,0.18640575497037667
alpha est_apl transitivity density,8,0.32941351125404333,0.20282984616059319
alpha est_apl transitivity density,9,0.33461144133946386,0.24690482445607795
alpha est_apl transitivity density,10,0.3189977899461835,0.24554981929688574
alpha est_apl transitivity density,11,0.32049314172441007,0.26018005653976334
alpha est_apl transitivity density,12,0.31865943416283343,0.2902816552261975
alpha est_apl transitivity density,13,0.26878067165171954,0.3125182146534123
alpha est_apl transitivity density,14,0.2991318545138878,0.34218048689261377
alpha est_apl transitivity density,15,0.29690797744328085,0.31629293722482477
alpha est_apl transitivity density,16,0.3090680139520377,0.366007889779761
alpha est_apl transitivity density,17,0.3048030143104565,0.34086255754302835
alpha est_apl transitivity density,18,0.30559203608521973,0.3703955468667723
alpha est_apl transitivity density,19,0.3023743088644187,0.4227293411619016
alpha est_apl transitivity density,20,0.2991948663154605,0.40854750724603145
error diameter est_apl transitivity,2,0.2778130240279513,0.035308390125918535
error diameter est_apl transitivity,3,0.309719788701284,0.06077220391594592
error diameter est_apl transitivity,4,0.3108384825802645,0.08104182185706199
error diameter est_apl transitivity,5,0.24539592629974374,0.12259418915323045
error diameter est_apl transitivity,6,0.264087321516422,0.14519385416969605
error diameter est_apl transitivity,7,0.26282179537821526,0.1720711811908573
error diameter est_apl transitivity,8,0.25608473623010475,0.22961185521672633
error diameter est_apl transitivity,9,0.26347709116768353,0.2177294916196846
error diameter est_apl transitivity,10,0.25794689018914946,0.23360507094012584
error diameter est_apl transitivity,11,0.2566111730731106,0.24350215328670086
error diameter est_apl transitivity,12,0.25344118312776476,0.2451546652989042
error diameter est_apl transitivity,13,0.2567110578658339,0.2924244996558463
error diameter est_apl transitivity,14,0.24060454880194235,0.30595567682878544
error diameter est_apl transitivity,15,0.2631852887590382,0.3056076910874879
error diameter est_apl transitivity,16,0.24039951865938125,0.3408778482064616
error diameter est_apl transitivity,17,0.2697394852470756,0.34354627490908884
error diameter est_apl transitivity,18,0.2623216782963296,0.3149838294702866
error diameter est_apl transitivity,19,0.2625455911861426,0.3769833538995502
error diameter est_apl transitivity,20,0.27832383322568144,0.3617754092881731
error diameter est_apl density,2,0.314540686889053,0.04784159604360274
error diameter est_apl density,3,0.329983994921341,0.06840116826870878
error diameter est_apl density,4,0.3462378937581596,0.08466066003525022
error diameter est_apl density,5,0.2695567076134062,0.126263034988271
error diameter est_apl density,6,0.2837255955711595,0.13630935303173794
error diameter est_apl density,7,0.2793099700920471,0.1576379671733462
error diameter est_apl density,8,0.28230762456222513,0.18843557803355607
error diameter est_apl density,9,0.27771029846227135,0.19066472831857353
error diameter est_apl density,10,0.2935697202794576,0.2205506067074761
error diameter est_apl density,11,0.2768157814739134,0.22695791119533448
error diameter est_apl density,12,0.2782843162596814,0.2869409151126446
error diameter est_apl density,13,0.27932205750752265,0.28023516649152125
error diameter est_apl density,14,0.26754330932523673,0.3029286548745148
error diameter est_apl density,15,0.2795726120062246,0.310515526130056
error diameter est_apl density,16,0.28236975601842046,0.3251144200804351
error diameter est_apl density,17,0.2828573732733322,0.35883056152069187
error diameter est_apl density,18,0.29320864209800834,0.3600804024593663
error diameter est_apl density,19,0.2971873284761201,0.3803063418429891
error diameter est_apl density,20,0.2919779807251318,0.4022146380144043
error diameter transitivity density,2,0.46336111239187816,0.028628473076029264
error diameter transitivity density,3,0.2999040174745969,0.07210759067519489
error diameter transitivity density,4,0.32286964059176426,0.08776892391064553
error diameter transitivity density,5,0.3263118325275628,0.10427926131823621
error diameter transitivity density,6,0.32266583905239243,0.13703099774769517
error diameter transitivity density,7,0.3243274913767765,0.1508778511793208
error diameter transitivity density,8,0.29037684761380095,0.18946478715507636
error diameter transitivity density,9,0.28957599044631765,0.18926962858198448
error diameter transitivity density,10,0.29624466260299437,0.20452526331470577
error diameter transitivity density,11,0.2923629188188331,0.2275862585974321
error diameter transitivity density,12,0.2881489038905464,0.24498034109368977
error diameter transitivity density,13,0.29776330161691134,0.25002703436571555
error diameter transitivity density,14,0.3085443064105771,0.25848599801115263
error diameter transitivity density,15,0.2766408162646971,0.2614083676169919
error diameter transitivity density,16,0.3057919317820253,0.2738437221568674
error diameter transitivity density,17,0.30089728658774595,0.28963728999046884
error diameter transitivity density,18,0.2953993003601145,0.2990918549800802
error diameter transitivity density,19,0.2975263972318482,0.33408184345422304
error diameter transitivity density,20,0.30275883303798423,0.35014901119481406
error est_apl transitivity density,2,0.4542930995573812,0.03108406354576486
error est_apl transitivity density,3,0.2915249078279325,0.07971995761998812
error est_apl transitivity density,4,0.31358787903106955,0.07731089923992558
error est_apl transitivity density,5,0.31220379658247405,0.11618219387249532
error est_apl transitivity density,6,0.321256943523203,0.14961217752594375
error est_apl transitivity density,7,0.32347117219285004,0.1568527027510831
error est_apl transitivity density,8,0.3144458264951549,0.17732671474187814
error est_apl transitivity density,9,0.3325657038369163,0.2144275464780219
error est_apl transitivity density,10,0.31948407576257964,0.18849037414261935
error est_apl transitivity density,11,0.3419078306164885,0.2581469492717487
error est_apl transitivity density,12,0.3493388966108404,0.2768415237602212
error est_apl transitivity density,13,0.3400480506991432,0.27217803769888044
error est_apl transitivity density,14,0.31856332462400944,0.2850835294631208
error est_apl transitivity density,15,0.3431321309665664,0.3030200401406376
error est_apl transitivity density,16,0.3417788087491263,0.31139518039642955
error est_apl transitivity density,17,0.31473456109397985,0.32090858527218796
error est_apl transitivity density,18,0.33778082731835485,0.33459791989006643
error est_apl transitivity density,19,0.33121237658535513,0.34953791423434644
error est_apl transitivity density,20,0.3109665336058717,0.39162395951751217
diameter est_apl transitivity density,2,0.4398521769235116,0.032485651883841615
diameter est_apl transitivity density,3,0.38210893750458763,0.05539319292746273
diameter est_apl transitivity density,4,0.30972388162021736,0.12776102220395938
diameter est_apl transitivity density,5,0.31339710176424346,0.15843178442444195
diameter est_apl transitivity density,6,0.32395585654222764,0.16110915632344538
diameter est_apl transitivity density,7,0.28386676600556915,0.1855252397083638
diameter est_apl transitivity density,8,0.31170036704143456,0.19402270151132778
diameter est_apl transitivity density,9,0.3196557128536843,0.215025539413285
diameter est_apl transitivity density,10,0.32503439879310925,0.2577331103225415
diameter est_apl transitivity density,11,0.3019607493170524,0.2762762066518969
diameter est_apl transitivity density,12,0.33043784661047904,0.26322685897606557
diameter est_apl transitivity density,13,0.31569191765507404,0.30131606409277084
diameter est_apl transitivity density,14,0.30429591137458106,0.30125912724347526
diameter est_apl transitivity density,15,0.30774607629345163,0.33046635240020455
diameter est_apl transitivity density,16,0.31734228613465343,0.3749521898768127
diameter est_apl transitivity density,17,0.31182606261102985,0.35390964073401215
diameter est_apl transitivity density,18,0.3288084959258006,0.40203948960246033
diameter est_apl transitivity density,19,0.3007083181693243,0.3694935713566604
diameter est_apl transitivity density,20,0.3043460220010068,0.4288303433750208
coverage alpha error diameter est_apl,2,0.2766260416824663,0.04357991955734113
coverage alpha error diameter est_apl,3,0.3063511100295819,0.05557514032310201
coverage alpha error diameter est_apl,4,0.272794635858712,0.11349577370987148
coverage alpha error diameter est_apl,5,0.24302556429090885,0.13530090279977636
coverage alpha error diameter est_apl,6,0.2720133880232299,0.149880846948823
coverage alpha error diameter est_apl,7,0.25871497009848754,0.18383290437585373
coverage alpha error diameter est_apl,8,0.27112246999131207,0.2137457622253281
coverage alpha error diameter est_apl,9,0.24946680584005265,0.2010476838687413
coverage alpha error diameter est_apl,10,0.2615709174569506,0.24213507098404236
coverage alpha error diameter est_apl,11,0.26559934524379075,0.24785944003324104
coverage alpha error diameter est_apl,12,0.2539013477344429,0.2615717529632892
coverage alpha error diameter est_apl,13,0.24532215718225403,0.2842970502216952
coverage alpha error diameter est_apl,14,0.2524326855075292,0.3331396537993768
coverage alpha error diameter est_apl,15,0.25343032758378664,0.3174306252634183
coverage alpha error diameter est_apl,16,0.24356748066153636,0.36131659274764044
coverage alpha error diameter est_apl,17,0.25068365305084134,0.3835329776250545
coverage alpha error diameter est_apl,18,0.25416980391698024,0.39851615127994905
coverage alpha error diameter est_apl,19,0.2570243043128868,0.4203706431783062
coverage alpha error diameter est_apl,20,0.2525445832110175,0.421144449224332
coverage alpha error diameter transitivity,2,0.2170933118032562,0.047337159395522035
coverage alpha error diameter transitivity,3,0.250499001580903,0.06421805035588166
coverage alpha error diameter transitivity,4,0.27732817530092174,0.09166281312531536
coverage alpha error diameter transitivity,5,0.27641274756278356,0.10319752237784564
coverage alpha error diameter transitivity,6,0.27342364040684275,0.1391204510255204
coverage alpha error diameter transitivity,7,0.2576027727075863,0.16453714298533145
coverage alpha error diameter transitivity,8,0.26504531222063066,0.19857155788518926
coverage alpha error diameter transitivity,9,0.2594190496246534,0.22491370522615067
coverage alpha error diameter transitivity,10,0.25995869031598406,0.20847561426198108
coverage alpha error diameter transitivity,11,0.26412251539212067,0.2337940852538671
coverage alpha error diameter transitivity,12,0.2835089308327159,0.2617454731111184
coverage alpha error diameter transitivity,13,0.27282325993193923,0.2822448920889961
coverage alpha error diameter transitivity,14,0.28403007245368106,0.2807865502457592
coverage alpha error diameter transitivity,15,0.2943029466332349,0.30061994256224633
coverage alpha error diameter transitivity,16,0.2952932746834873,0.32875979425466967
coverage alpha error diameter transitivity,17,0.2720543883501042,0.365501529385082
coverage alpha error diameter transitivity,18,0.28759829460162883,0.3377088858249697
coverage alpha error diameter transitivity,19,0.2868698500541958,0.3542721599441854
coverage alpha error diameter transitivity,20,0.2775947391090195,0.3509033271475399
coverage alpha error diameter density,2,0.30220660891099244,0.03591328062477688
coverage alpha error diameter density,3,0.2667894936123268,0.06727108457216971
coverage alpha error diameter density,4,0.2733521278027706,0.10269651385491615
coverage alpha error diameter density,5,0.27576979225920306,0.10108247601096941
coverage alpha error diameter density,6,0.2924120920825675,0.11328625176461933
coverage alpha error diameter density,7,0.2983733435203847,0.14953262371175352
coverage alpha error diameter density,8,0.29328333777006627,0.1688960849121072
coverage alpha error diameter density,9,0.28159147164163456,0.2040599417587505
coverage alpha error diameter density,10,0.2854677324520914,0.2132379067590268
coverage alpha error diameter density,11,0.29063468469832776,0.2605357658062356
coverage alpha error diameter density,12,0.2913219966352062,0.2581654545266702
coverage alpha error diameter density,13,0.2992757728078052,0.2765703881201366
coverage alpha error diameter density,14,0.29820476253897055,0.29283962550785897
coverage alpha error diameter density,15,0.30239996458987717,0.2864252083205592
